ESV	0.5365	0.5365	0.5373	0.5373	0.5315	0.524	0.5224	0.5191	0.5207	0.5191	0.5141	0.5141	0.5116	0.5116	0.5116	0.5108	0.5108	0.5108	0.5373
MMM	0.6177	0.6186	0.6194	0.6194	0.6136	0.6053	0.6045	0.5978	0.5954	0.5887	0.5605	0.5597	0.5506	0.5431	0.5406	0.5406	0.5357	0.5348	0.6194
FMC	0.5672	0.5672	0.5662	0.5662	0.5652	0.5623	0.5613	0.5603	0.5593	0.5563	0.5385	0.5306	0.5306	0.5326	0.5326	0.5326	0.5306	0.5287	0.5672
ADP	0.5945	0.5962	0.5937	0.5937	0.5896	0.5804	0.5788	0.5804	0.5771	0.5755	0.5589	0.5464	0.539	0.5381	0.5365	0.5365	0.5365	0.5365	0.5962
NUE	0.5829	0.5829	0.5837	0.5821	0.573	0.5622	0.558	0.5564	0.5506	0.5464	0.5265	0.5232	0.5232	0.5224	0.5141	0.5141	0.5141	0.5141	0.5837
SBUX	0.6996	0.6996	0.6988	0.6996	0.6846	0.6664	0.6589	0.6473	0.6299	0.6199	0.5701	0.5145	0.5361	0.5303	0.5187	0.5228	0.517	0.517	0.6996
MTB	0.5514	0.573	0.5705	0.5705	0.5663	0.5539	0.5464	0.5423	0.5381	0.5365	0.4983	0.4925	0.4909	0.4917	0.4909	0.49	0.4892	0.4892	0.573
STZ	0.5381	0.5381	0.5381	0.5381	0.5365	0.5365	0.5365	0.5365	0.534	0.5332	0.5224	0.5191	0.5191	0.5182	0.5182	0.5182	0.5182	0.5182	0.5381
ORLY	0.5583	0.5583	0.5583	0.5593	0.5553	0.5534	0.5514	0.5504	0.5504	0.5484	0.5445	0.5356	0.5326	0.5326	0.5326	0.5336	0.5346	0.5346	0.5593
INTC	0.6224	0.6241	0.6249	0.6224	0.6207	0.6174	0.6149	0.6108	0.6075	0.6041	0.5751	0.566	0.5494	0.5477	0.5361	0.5344	0.5311	0.5303	0.6249
MCD	0.7222	0.7172	0.7156	0.7181	0.7073	0.6949	0.6741	0.6633	0.6584	0.6451	0.5871	0.5755	0.558	0.5556	0.5539	0.5498	0.5539	0.5498	0.7222
UNH	0.6758	0.6758	0.6725	0.6766	0.6725	0.66	0.6509	0.6501	0.6443	0.6352	0.5962	0.5821	0.5655	0.558	0.5439	0.5373	0.5348	0.5299	0.6766
DHR	0.568	0.568	0.568	0.5672	0.5638	0.5597	0.5589	0.558	0.5522	0.5514	0.5348	0.5265	0.5257	0.5265	0.5249	0.524	0.524	0.524	0.568
EXC	0.5995	0.5995	0.5978	0.5962	0.5904	0.5821	0.5763	0.5705	0.5721	0.563	0.5406	0.5348	0.5307	0.5373	0.5232	0.5232	0.5232	0.5232	0.5995
AVY	0.5605	0.558	0.558	0.5597	0.558	0.5564	0.5564	0.5514	0.5522	0.5514	0.5415	0.539	0.5315	0.5323	0.5332	0.5315	0.5315	0.529	0.5605
LM	0.6194	0.6219	0.6211	0.6219	0.6186	0.6169	0.6111	0.6053	0.6012	0.5879	0.558	0.5481	0.5357	0.5174	0.5025	0.4983	0.4983	0.4983	0.6219
RDC	0.5746	0.5763	0.573	0.5688	0.5663	0.5622	0.5589	0.5572	0.5572	0.5556	0.534	0.5274	0.5199	0.5166	0.5166	0.51	0.51	0.51	0.5763
D	0.6119	0.6111	0.6086	0.6061	0.5995	0.5896	0.5912	0.5854	0.5837	0.5779	0.5522	0.5464	0.539	0.5315	0.5282	0.5299	0.5299	0.5299	0.6119
TXT	0.5498	0.5498	0.5498	0.5489	0.5439	0.534	0.5307	0.5332	0.5323	0.5307	0.5108	0.5058	0.495	0.4934	0.4917	0.4917	0.4917	0.4917	0.5498
YUM	0.597	0.5987	0.6227	0.6244	0.6194	0.6086	0.607	0.6012	0.5945	0.5862	0.5564	0.5415	0.5473	0.5439	0.5357	0.529	0.529	0.529	0.6244
HCP	0.5761	0.5761	0.5745	0.5753	0.5694	0.5677	0.566	0.5601	0.5601	0.5575	0.5567	0.5558	0.5533	0.5508	0.5508	0.5431	0.5431	0.5457	0.5761
RSG	0.5747	0.5756	0.5756	0.5766	0.5766	0.5727	0.5697	0.5688	0.5658	0.5648	0.554	0.5491	0.5432	0.5432	0.5432	0.5432	0.5432	0.5432	0.5766
PKI	0.5265	0.5265	0.5265	0.5265	0.524	0.524	0.524	0.5224	0.5216	0.5207	0.5133	0.5091	0.5091	0.5091	0.5091	0.5091	0.5091	0.5091	0.5265
ROST	0.586	0.586	0.584	0.584	0.584	0.5761	0.5731	0.5702	0.5692	0.5632	0.5504	0.5356	0.5326	0.5326	0.5316	0.5306	0.5296	0.5208	0.586
DE	0.6128	0.6119	0.6103	0.6103	0.6053	0.5954	0.5896	0.5854	0.5846	0.5779	0.5531	0.5448	0.5456	0.5381	0.5299	0.5282	0.5249	0.5207	0.6128
GCI	0.6111	0.6086	0.6086	0.6053	0.6003	0.5896	0.5854	0.5796	0.5771	0.5713	0.5506	0.5381	0.5323	0.5265	0.5282	0.524	0.5224	0.524	0.6111
TYC	0.5564	0.558	0.558	0.558	0.5531	0.5489	0.5473	0.5431	0.5431	0.5415	0.5232	0.5191	0.5182	0.5182	0.5182	0.5182	0.5182	0.5182	0.558
EMR	0.5672	0.5663	0.5638	0.5614	0.5589	0.5556	0.5547	0.5514	0.5489	0.5464	0.5357	0.5249	0.5224	0.5191	0.5191	0.5191	0.5191	0.5191	0.5672
ABT	0.6965	0.6924	0.6924	0.6932	0.694	0.6791	0.6708	0.6617	0.6575	0.6501	0.5945	0.5713	0.5589	0.5506	0.5456	0.5448	0.5431	0.5365	0.6965
HUM	0.6153	0.6153	0.6144	0.6161	0.6086	0.6028	0.5995	0.5912	0.5862	0.5846	0.5663	0.5498	0.5439	0.5406	0.5332	0.5282	0.5315	0.5282	0.6161
CBS	0.6824	0.6857	0.6882	0.6857	0.675	0.6625	0.6476	0.6335	0.6277	0.6202	0.5688	0.5448	0.5406	0.529	0.5207	0.5166	0.5174	0.5191	0.6882
LLY	0.7023	0.7023	0.7032	0.704	0.6932	0.6849	0.6774	0.6683	0.66	0.6542	0.6144	0.5846	0.5755	0.5663	0.5622	0.5522	0.5539	0.5522	0.704
LRCX	0.5455	0.5435	0.5445	0.5435	0.5415	0.5356	0.5316	0.5326	0.5287	0.5257	0.5148	0.5138	0.5128	0.5119	0.5089	0.5059	0.5079	0.5079	0.5455
PETM	0.5781	0.5791	0.5781	0.5761	0.5751	0.5702	0.5642	0.5632	0.5623	0.5583	0.5504	0.5484	0.5336	0.5277	0.5277	0.5287	0.5287	0.5287	0.5791
CSCO	0.6307	0.6307	0.6315	0.6332	0.6332	0.629	0.6216	0.6149	0.6124	0.605	0.5726	0.5535	0.551	0.5544	0.5535	0.5461	0.5303	0.5253	0.6332
WFC	0.5862	0.5846	0.5871	0.5879	0.5837	0.5788	0.5804	0.5788	0.5779	0.5771	0.5522	0.5348	0.5232	0.5108	0.5033	0.5066	0.5066	0.5066	0.5879
ICE	0.636	0.6352	0.6327	0.6318	0.6269	0.6161	0.607	0.6045	0.6036	0.5937	0.5663	0.5357	0.5282	0.5224	0.5141	0.5133	0.51	0.5083	0.636
T	0.5945	0.5945	0.597	0.597	0.5929	0.5871	0.5846	0.5813	0.5788	0.5713	0.5489	0.5315	0.529	0.524	0.5249	0.5216	0.5265	0.5265	0.597
UNM	0.558	0.5564	0.5572	0.5572	0.5531	0.5498	0.5489	0.5456	0.5481	0.5464	0.5415	0.5398	0.5398	0.534	0.5274	0.5274	0.5274	0.5274	0.558
HAR	0.534	0.5323	0.5307	0.5307	0.5299	0.5265	0.5257	0.5265	0.5265	0.5216	0.5124	0.5091	0.5108	0.5133	0.5133	0.5124	0.5124	0.5124	0.534
EXPD	0.5178	0.517	0.5154	0.5154	0.5137	0.5112	0.5104	0.5104	0.5079	0.5095	0.5062	0.5054	0.5054	0.5054	0.5021	0.5021	0.5021	0.5021	0.5178
WMB	0.5929	0.5929	0.5937	0.5929	0.5896	0.5788	0.5771	0.5746	0.5705	0.5638	0.5439	0.5406	0.5381	0.5357	0.5323	0.5365	0.5365	0.534	0.5937
PG	0.7139	0.7106	0.7106	0.7131	0.6957	0.6791	0.6741	0.6625	0.6476	0.6352	0.5655	0.539	0.539	0.5373	0.5423	0.5423	0.5406	0.5373	0.7139
HP	0.5771	0.5771	0.5761	0.5751	0.5702	0.5662	0.5672	0.5583	0.5573	0.5524	0.5385	0.5316	0.5306	0.5306	0.5306	0.5306	0.5306	0.5306	0.5771
CCE	0.5556	0.5556	0.5556	0.5556	0.5556	0.5539	0.5539	0.5531	0.5531	0.5514	0.5448	0.5448	0.5448	0.5448	0.5448	0.5448	0.5448	0.5448	0.5556
WAG	0.6791	0.6799	0.6774	0.6725	0.6658	0.6551	0.6493	0.6434	0.6376	0.6343	0.5837	0.5672	0.5589	0.5539	0.5481	0.5423	0.5381	0.5332	0.6799
ROP	0.5534	0.5534	0.5534	0.5534	0.5514	0.5514	0.5514	0.5504	0.5484	0.5445	0.5425	0.5425	0.5425	0.5425	0.5425	0.5425	0.5425	0.5425	0.5534
BMY	0.7114	0.7139	0.7148	0.7114	0.7007	0.6857	0.6783	0.6716	0.6658	0.6592	0.6003	0.5788	0.5614	0.5514	0.5506	0.5464	0.539	0.5348	0.7148
WIN	0.5937	0.5929	0.592	0.5929	0.5904	0.5862	0.5837	0.5837	0.5829	0.5804	0.5721	0.5614	0.5614	0.5605	0.5597	0.5597	0.5597	0.5597	0.5937
ADI	0.5381	0.5373	0.5348	0.5622	0.5614	0.558	0.5597	0.5274	0.524	0.5216	0.5108	0.5108	0.5066	0.4867	0.4776	0.4743	0.4743	0.4892	0.5622
RHT	0.58	0.5791	0.5791	0.5781	0.5781	0.5731	0.5702	0.5692	0.5662	0.5623	0.5534	0.5504	0.5385	0.5385	0.5366	0.5326	0.5306	0.5257	0.58
DD	0.6592	0.66	0.6584	0.6575	0.6509	0.6385	0.6294	0.6202	0.6144	0.6111	0.5796	0.5638	0.5622	0.5522	0.539	0.5323	0.5323	0.5323	0.66
CTXS	0.5734	0.5734	0.5743	0.5743	0.5718	0.5544	0.551	0.551	0.5502	0.5461	0.532	0.5245	0.5203	0.5137	0.5154	0.5145	0.5137	0.5137	0.5743
AVP	0.568	0.568	0.5688	0.568	0.5597	0.5564	0.5506	0.5481	0.5464	0.5415	0.5249	0.5133	0.5108	0.5091	0.5058	0.5066	0.5083	0.5083	0.5688
AKAM	0.5651	0.5676	0.5676	0.5668	0.5651	0.556	0.556	0.5552	0.5502	0.5477	0.5303	0.512	0.512	0.512	0.5112	0.5112	0.5021	0.5004	0.5676
AZO	0.6045	0.6045	0.6012	0.6003	0.592	0.5821	0.5804	0.5763	0.5713	0.5697	0.5614	0.5498	0.5431	0.5431	0.5406	0.5406	0.5406	0.5406	0.6045
SYMC	0.5975	0.5967	0.5934	0.595	0.5884	0.5784	0.5759	0.5768	0.571	0.5676	0.5485	0.5378	0.5253	0.5195	0.5195	0.5137	0.512	0.5087	0.5975
MA	0.6712	0.6712	0.6703	0.6712	0.6558	0.6396	0.636	0.6278	0.6179	0.6116	0.5781	0.5528	0.5501	0.5438	0.5366	0.5357	0.5366	0.5312	0.6712
PPG	0.5796	0.5788	0.5779	0.5771	0.5713	0.5672	0.5647	0.5622	0.5605	0.558	0.5456	0.539	0.5357	0.5357	0.5357	0.5357	0.5357	0.5357	0.5796
ECL	0.5597	0.5605	0.5614	0.563	0.5589	0.558	0.5556	0.5556	0.5531	0.5506	0.5448	0.539	0.5381	0.5381	0.539	0.534	0.534	0.534	0.563
SNI	0.5489	0.5489	0.5498	0.5498	0.5472	0.5383	0.5374	0.5329	0.5338	0.5285	0.5107	0.5125	0.5125	0.5125	0.5125	0.5125	0.5125	0.5125	0.5498
TMK	0.5514	0.5506	0.5498	0.5481	0.5456	0.5448	0.5439	0.5439	0.5398	0.539	0.5357	0.5357	0.5332	0.5332	0.5332	0.5332	0.5332	0.5332	0.5514
APA	0.6335	0.6335	0.6327	0.6318	0.6269	0.6061	0.5929	0.5887	0.5854	0.5473	0.5166	0.5431	0.5257	0.5158	0.5116	0.5116	0.5182	0.5182	0.6335
EFX	0.5464	0.5456	0.5456	0.5456	0.5448	0.5373	0.5315	0.5282	0.5282	0.5257	0.5265	0.529	0.5224	0.5224	0.5232	0.5232	0.5232	0.5232	0.5464
CAH	0.5788	0.5771	0.5771	0.5771	0.5746	0.568	0.5647	0.5572	0.5564	0.5498	0.5431	0.5365	0.5357	0.5299	0.5299	0.5299	0.5299	0.5299	0.5788
GILD	0.6149	0.6141	0.6141	0.6141	0.6091	0.5992	0.5925	0.59	0.5826	0.5817	0.5519	0.5452	0.5419	0.5386	0.5328	0.5286	0.5261	0.5261	0.6149
MDT	0.6667	0.6683	0.6692	0.67	0.6642	0.6559	0.6476	0.6451	0.6385	0.626	0.5945	0.5763	0.5589	0.5489	0.534	0.534	0.5282	0.5232	0.67
R	0.5647	0.5638	0.5638	0.5655	0.563	0.5597	0.5564	0.5564	0.5564	0.5547	0.5415	0.5365	0.5332	0.5315	0.534	0.5307	0.5307	0.5307	0.5655
PBCT	0.5562	0.5562	0.5581	0.5581	0.5504	0.5485	0.5485	0.5447	0.5437	0.5447	0.5418	0.5418	0.5418	0.5418	0.5418	0.5418	0.5418	0.5418	0.5581
IR	0.5647	0.5622	0.5647	0.563	0.5589	0.5539	0.5531	0.5522	0.5498	0.5498	0.5398	0.5365	0.5348	0.5348	0.5348	0.5348	0.5348	0.5348	0.5647
HCBK	0.556	0.5552	0.5544	0.5544	0.5535	0.5485	0.5485	0.5452	0.5402	0.5361	0.5253	0.5145	0.5071	0.5062	0.5062	0.5062	0.5062	0.5062	0.556
COP	0.7007	0.7048	0.6998	0.7123	0.7065	0.6973	0.6857	0.6725	0.6658	0.6526	0.6061	0.5779	0.5663	0.5547	0.5514	0.5398	0.5415	0.5431	0.7123
JBL	0.5638	0.563	0.563	0.5647	0.5614	0.5556	0.5531	0.5498	0.5489	0.5473	0.5315	0.5224	0.5158	0.5141	0.5141	0.5141	0.5141	0.5141	0.5647
PLL	0.5348	0.5348	0.5348	0.5357	0.5348	0.5332	0.5332	0.5307	0.5307	0.5299	0.5232	0.5182	0.5182	0.5207	0.5216	0.5166	0.5166	0.5166	0.5357
STX	0.5889	0.5889	0.5879	0.5879	0.583	0.5761	0.5781	0.5761	0.5741	0.5662	0.5385	0.5326	0.5296	0.5217	0.5208	0.5208	0.5208	0.5208	0.5889
KMB	0.5365	0.6012	0.6028	0.6012	0.5962	0.5904	0.5862	0.5862	0.5804	0.5788	0.5547	0.5456	0.5431	0.5415	0.5415	0.5431	0.5431	0.5431	0.6028
EXPE	0.5402	0.5411	0.5411	0.5411	0.5378	0.5369	0.5369	0.5353	0.5336	0.532	0.5245	0.5187	0.5178	0.5178	0.5178	0.5178	0.5178	0.5178	0.5411
SJM	0.5979	0.5979	0.5979	0.6008	0.5998	0.5902	0.5912	0.5864	0.5835	0.5797	0.5633	0.5537	0.5461	0.5461	0.5461	0.5461	0.5461	0.5461	0.6008
GWW	0.5697	0.5697	0.5705	0.5697	0.5655	0.5655	0.563	0.5622	0.5614	0.5589	0.5464	0.5456	0.5456	0.5448	0.5464	0.5464	0.5464	0.5464	0.5705
VRSN	0.5485	0.5477	0.5477	0.5477	0.5444	0.5402	0.5386	0.5378	0.5361	0.5361	0.5212	0.5137	0.5129	0.517	0.5187	0.5162	0.5178	0.5145	0.5485
CTSH	0.551	0.551	0.5527	0.5527	0.551	0.5436	0.5427	0.5427	0.5411	0.5394	0.5278	0.5237	0.522	0.5129	0.512	0.5029	0.5029	0.5029	0.5527
MS	0.5622	0.563	0.563	0.563	0.563	0.563	0.563	0.5622	0.5597	0.5605	0.505	0.4992	0.4909	0.4867	0.4842	0.4851	0.4859	0.4859	0.563
SWY	0.6343	0.636	0.636	0.6318	0.6269	0.6161	0.6144	0.6119	0.6061	0.5995	0.5746	0.558	0.558	0.5539	0.5514	0.5489	0.5423	0.5357	0.636
TWX	0.6957	0.7032	0.7015	0.6982	0.6907	0.6799	0.6683	0.6584	0.6509	0.6418	0.5954	0.5638	0.5531	0.5299	0.5257	0.5216	0.5199	0.5199	0.7032
ACN	0.6057	0.6047	0.6038	0.6038	0.5958	0.5919	0.5899	0.587	0.585	0.583	0.5563	0.5435	0.5395	0.5356	0.5356	0.5356	0.5356	0.5356	0.6057
AN	0.5804	0.5813	0.5846	0.5846	0.5821	0.5755	0.5738	0.5672	0.563	0.5572	0.5415	0.5357	0.5257	0.5265	0.529	0.5257	0.524	0.5265	0.5846
PCG	0.6202	0.6186	0.6202	0.6186	0.6169	0.607	0.6028	0.5954	0.592	0.5779	0.5531	0.5439	0.5357	0.5299	0.529	0.529	0.529	0.529	0.6202
SPG	0.6144	0.6136	0.6119	0.6119	0.6028	0.5978	0.5937	0.5904	0.5871	0.5804	0.5564	0.5481	0.5464	0.5398	0.5323	0.5365	0.5332	0.5332	0.6144
HON	0.607	0.6028	0.6045	0.5995	0.5904	0.5879	0.5837	0.5779	0.573	0.5697	0.5439	0.5315	0.524	0.5191	0.5116	0.51	0.5083	0.5083	0.607
JWN	0.6318	0.6335	0.6343	0.6376	0.6119	0.5945	0.5879	0.5813	0.5738	0.5672	0.5423	0.5439	0.5348	0.5232	0.5265	0.5265	0.5265	0.5265	0.6376
LH	0.5605	0.5597	0.5597	0.5589	0.558	0.5539	0.5522	0.5522	0.5522	0.5514	0.5464	0.539	0.534	0.5307	0.5224	0.5224	0.5224	0.5224	0.5605
MMC	0.5721	0.5713	0.5713	0.5705	0.5672	0.558	0.5589	0.5547	0.5531	0.5506	0.5348	0.5232	0.5232	0.5174	0.5166	0.5158	0.5158	0.5158	0.5721
RHI	0.5423	0.5423	0.5415	0.5423	0.5406	0.5373	0.5357	0.5332	0.5307	0.5274	0.524	0.5158	0.5066	0.5066	0.5066	0.5066	0.5066	0.5066	0.5423
BCR	0.5522	0.5522	0.5522	0.5498	0.5489	0.5456	0.5448	0.5423	0.5381	0.5348	0.5299	0.5149	0.5141	0.5141	0.5141	0.5199	0.5166	0.5166	0.5522
TDC	0.5464	0.5481	0.5481	0.5473	0.5464	0.5406	0.5398	0.539	0.5373	0.5357	0.529	0.5249	0.524	0.5257	0.5232	0.5232	0.5232	0.5232	0.5481
RAI	0.5945	0.5954	0.5945	0.5937	0.5896	0.5804	0.5813	0.5813	0.5804	0.5763	0.5614	0.5481	0.5448	0.5431	0.5431	0.5431	0.5439	0.5423	0.5954
SWK	0.5274	0.5265	0.5265	0.5174	0.5149	0.5108	0.5108	0.51	0.5083	0.5058	0.5025	0.5008	0.4992	0.4967	0.4967	0.4967	0.4967	0.4967	0.5274
DUK	0.6219	0.6202	0.6186	0.6169	0.6095	0.6028	0.5987	0.5987	0.5904	0.5854	0.5556	0.5448	0.5439	0.5274	0.5332	0.5307	0.5282	0.5274	0.6219
AMGN	0.639	0.6415	0.6423	0.6448	0.639	0.6191	0.6149	0.6141	0.61	0.6	0.556	0.5394	0.5386	0.5228	0.5237	0.5261	0.5237	0.5203	0.6448
CERN	0.5711	0.5702	0.5702	0.5682	0.5613	0.5563	0.5514	0.5494	0.5494	0.5494	0.5455	0.5455	0.5445	0.5445	0.5435	0.5375	0.5375	0.5375	0.5711
MJN	0.5759	0.5769	0.5769	0.5759	0.5719	0.5709	0.5719	0.5688	0.5688	0.5668	0.5506	0.5466	0.5486	0.5445	0.5425	0.5425	0.5425	0.5425	0.5769
FHN	0.5721	0.5721	0.5705	0.568	0.5638	0.5572	0.5522	0.5506	0.5498	0.5498	0.5307	0.5191	0.5191	0.5199	0.5174	0.5149	0.5149	0.5149	0.5721
PPL	0.5663	0.5663	0.5663	0.5655	0.563	0.5556	0.5556	0.5556	0.5531	0.5489	0.5423	0.5398	0.5381	0.5332	0.5274	0.5265	0.5265	0.5265	0.5663
ZMH	0.568	0.5672	0.568	0.5688	0.5655	0.5622	0.5589	0.5572	0.5564	0.5547	0.5406	0.5257	0.5224	0.5232	0.5232	0.5224	0.5224	0.5207	0.5688
CL	0.5896	0.5896	0.5896	0.5904	0.5829	0.5688	0.563	0.558	0.5589	0.5556	0.5431	0.5323	0.5282	0.5265	0.5249	0.5257	0.524	0.5216	0.5904
KMX	0.5642	0.5642	0.5652	0.5642	0.5613	0.5553	0.5524	0.5504	0.5494	0.5484	0.5425	0.5415	0.5405	0.5385	0.5385	0.5385	0.5385	0.5385	0.5652
XOM	0.6352	0.636	0.6393	0.6385	0.6368	0.6352	0.6294	0.626	0.626	0.6269	0.6086	0.5837	0.5697	0.5638	0.5556	0.5489	0.5381	0.5365	0.6393
CNX	0.5987	0.5995	0.602	0.6012	0.5929	0.5904	0.5871	0.5796	0.5746	0.5713	0.5381	0.524	0.5191	0.5116	0.5108	0.5108	0.5108	0.5108	0.602
AMD	0.6758	0.6758	0.6741	0.6741	0.6675	0.6575	0.6476	0.6418	0.6352	0.6177	0.597	0.5837	0.568	0.5564	0.5522	0.5489	0.5506	0.5473	0.6758
PGR	0.568	0.568	0.5688	0.568	0.5647	0.5638	0.5614	0.5605	0.5589	0.5564	0.5406	0.5373	0.5332	0.524	0.524	0.524	0.524	0.524	0.5688
CAM	0.5597	0.5597	0.5614	0.5605	0.5597	0.5498	0.5473	0.5456	0.5332	0.529	0.51	0.5025	0.5075	0.5058	0.5058	0.5058	0.5058	0.5058	0.5614
SHW	0.5564	0.5572	0.5572	0.5556	0.5522	0.5498	0.5481	0.5473	0.5456	0.5439	0.5348	0.5315	0.5323	0.5307	0.5307	0.5307	0.5274	0.5274	0.5572
DRI	0.5638	0.5647	0.5655	0.5663	0.5614	0.5531	0.5506	0.5498	0.5439	0.5456	0.5265	0.5224	0.5265	0.5257	0.5257	0.5224	0.5224	0.5216	0.5663
PDCO	0.5494	0.5494	0.5494	0.5494	0.5477	0.5444	0.5444	0.5444	0.5444	0.5411	0.5386	0.5378	0.5369	0.5295	0.5295	0.5286	0.527	0.527	0.5494
NWL	0.5506	0.5506	0.5514	0.5506	0.5473	0.5406	0.5398	0.539	0.539	0.5365	0.5207	0.5182	0.5182	0.5182	0.5182	0.5182	0.5182	0.5182	0.5514
CLX	0.5887	0.5896	0.5896	0.5879	0.5862	0.5796	0.5763	0.573	0.5705	0.5688	0.5572	0.5481	0.5456	0.5373	0.5381	0.5357	0.5357	0.5357	0.5896
CCL	0.5746	0.573	0.573	0.5705	0.5663	0.5572	0.5547	0.5506	0.5473	0.5423	0.5182	0.5	0.5033	0.5	0.5	0.5	0.5	0.5	0.5746
MET	0.6625	0.6675	0.6683	0.6683	0.6642	0.6526	0.6443	0.6352	0.6252	0.6086	0.5672	0.5514	0.5415	0.5332	0.524	0.5274	0.5265	0.5182	0.6683
UTX	0.6468	0.6468	0.6468	0.6501	0.6468	0.6343	0.6335	0.6269	0.6202	0.6128	0.5655	0.5456	0.5357	0.5158	0.5149	0.5158	0.5141	0.5091	0.6501
SCHW	0.6631	0.6639	0.6639	0.6614	0.6506	0.6357	0.6282	0.6257	0.6083	0.6033	0.5726	0.5477	0.5386	0.5303	0.5187	0.5187	0.5071	0.5071	0.6639
ETN	0.5589	0.5605	0.5597	0.5589	0.5556	0.5498	0.5473	0.5456	0.5423	0.5439	0.5299	0.5174	0.5108	0.5116	0.51	0.5091	0.5091	0.5091	0.5605
FFIV	0.5721	0.5711	0.5711	0.5711	0.5682	0.5553	0.5534	0.5504	0.5494	0.5484	0.5316	0.5237	0.5138	0.5119	0.5109	0.5089	0.5089	0.5089	0.5721
PCL	0.5456	0.5456	0.5464	0.5464	0.5456	0.5431	0.5381	0.5357	0.5348	0.5315	0.529	0.5299	0.529	0.529	0.529	0.5307	0.5307	0.5282	0.5464
FTI	0.5425	0.5425	0.5425	0.5405	0.5385	0.5316	0.5306	0.5296	0.5296	0.5296	0.5208	0.5178	0.5148	0.5148	0.5148	0.5148	0.5148	0.5148	0.5425
COL	0.5456	0.5464	0.5464	0.5448	0.539	0.529	0.5265	0.5232	0.5191	0.5166	0.5041	0.5017	0.5033	0.5033	0.5033	0.5033	0.5033	0.5033	0.5464
FTR	0.5805	0.5823	0.5805	0.5778	0.5769	0.5741	0.5696	0.5678	0.566	0.5642	0.5524	0.5416	0.5416	0.5398	0.5316	0.5298	0.5298	0.5298	0.5823
VLO	0.7753	0.7695	0.7653	0.7587	0.7413	0.7222	0.7181	0.7073	0.6998	0.694	0.6318	0.5954	0.5945	0.573	0.5506	0.5357	0.5315	0.5274	0.7753
CVC	0.6067	0.6038	0.6028	0.6018	0.5958	0.585	0.581	0.5771	0.5711	0.5662	0.5346	0.5168	0.5049	0.5099	0.503	0.497	0.497	0.497	0.6067
ALXN	0.5534	0.5534	0.5524	0.5524	0.5474	0.5445	0.5445	0.5435	0.5435	0.5425	0.5346	0.5326	0.5326	0.5326	0.5326	0.5326	0.5326	0.5326	0.5534
MON	0.6078	0.6061	0.6061	0.607	0.5995	0.5871	0.5788	0.5763	0.5672	0.5556	0.529	0.5224	0.5216	0.5124	0.5075	0.5041	0.5075	0.5058	0.6078
DFS	0.6443	0.6443	0.6426	0.6434	0.6393	0.626	0.6202	0.6169	0.6119	0.607	0.5879	0.5672	0.5539	0.5489	0.5481	0.5348	0.5323	0.5323	0.6443
DTV	0.6058	0.6033	0.6025	0.6033	0.5983	0.5909	0.5876	0.5842	0.5801	0.5743	0.5577	0.5535	0.5469	0.5452	0.5444	0.5419	0.5419	0.5427	0.6058
WMT	0.5705	0.5713	0.5713	0.5697	0.5713	0.5688	0.5688	0.5672	0.5672	0.5638	0.5481	0.5381	0.529	0.5299	0.5323	0.5274	0.524	0.5224	0.5713
ADSK	0.5784	0.5776	0.5759	0.5776	0.5726	0.5635	0.5627	0.5602	0.561	0.5502	0.5386	0.5311	0.5228	0.5253	0.522	0.5187	0.5178	0.5178	0.5784
STJ	0.6078	0.607	0.6053	0.607	0.5962	0.5846	0.5854	0.5829	0.5804	0.5755	0.5522	0.5423	0.539	0.5307	0.5299	0.5191	0.5199	0.5199	0.6078
BBY	0.66	0.6617	0.6609	0.6584	0.6559	0.6434	0.641	0.6318	0.6294	0.6161	0.5854	0.5597	0.5547	0.5348	0.5257	0.5166	0.5124	0.5124	0.6617
TWC	0.6581	0.6611	0.6611	0.6611	0.6532	0.6443	0.6393	0.6383	0.6354	0.6265	0.5889	0.5642	0.5623	0.5563	0.5514	0.5464	0.5395	0.5395	0.6611
NVDA	0.6929	0.6938	0.6921	0.6921	0.6896	0.6788	0.6722	0.6622	0.6556	0.6432	0.595	0.5784	0.5668	0.556	0.5535	0.5527	0.527	0.5237	0.6938
WLP	0.6526	0.6509	0.6484	0.6468	0.641	0.6277	0.6202	0.6119	0.6036	0.6003	0.5713	0.5431	0.5406	0.5348	0.5182	0.5174	0.5174	0.5191	0.6526
COF	0.67	0.6692	0.67	0.6708	0.6667	0.6609	0.6592	0.6493	0.636	0.6277	0.5746	0.573	0.558	0.5498	0.5481	0.5464	0.539	0.5174	0.6708
LMT	0.6725	0.6725	0.67	0.6683	0.6609	0.6501	0.6385	0.6294	0.6211	0.607	0.5713	0.5448	0.5332	0.5307	0.5232	0.5232	0.5216	0.5207	0.6725
CELG	0.6116	0.6108	0.6108	0.6091	0.6017	0.595	0.5917	0.59	0.5859	0.5834	0.561	0.5344	0.5336	0.5344	0.5344	0.5344	0.5344	0.5344	0.6116
STT	0.6542	0.6551	0.6575	0.6534	0.6468	0.6327	0.6211	0.6144	0.6144	0.6128	0.5746	0.5506	0.5381	0.5332	0.5257	0.5216	0.5207	0.5207	0.6575
C	0.5174	0.5174	0.5174	0.5174	0.5174	0.5182	0.5174	0.5174	0.5166	0.5166	0.5108	0.5091	0.5025	0.5017	0.5017	0.5017	0.5017	0.4992	0.5182
