KEY		1.27602905569		0.379310344828		1.01065181771		0.689655172414		1.13164654273
KO		1.11216783217		0.51376146789		1.0		0.412844036697		1.0840354737
KSS		1.04697847682		0.464788732394		1.0		0.605633802817		0.905735273985
LEN		1.30458919319		0.633333333333		1.26662255691		0.6		1.47621136757
LLY		1.30449555672		0.380281690141		1.0		0.591549295775		1.10423473335
LMT		1.24067076051		0.461538461538		1.0		0.589743589744		1.00258119196
LOW		1.29121776037		0.607142857143		0.990744945855		0.535714285714		0.850704763258
LUV		1.64792176039		0.464285714286		1.0		0.517857142857		1.12699600467
M		1.21022727273		0.466666666667		0.957088684222		0.508333333333		1.20662758716
MA		1.36829920283		0.46875		1.0		0.53125		1.07265400997
MCD		1.03205604501		0.515873015873		0.9155721055		0.52380952381		0.840021675047
MCO		1.42566585956		0.427480916031		1.0		0.557251908397		1.32047103055
MDLZ		1.17181153534		0.529411764706		1.01518152888		0.352941176471		0.890376825519
MDT		1.3805891636		0.464285714286		0.957964468937		0.428571428571		0.967717784887
MET		1.24626452684		0.609375		1.0		0.4375		0.834764513642
MRK		1.28485511208		0.394736842105		1.0		0.605263157895		1.30912820723
MRO		1.11194029851		0.539682539683		1.06443391681		0.571428571429		1.06475244856
MU		1.71604938272		0.5		1.0		0.583333333333		1.35645243067
NDAQ		1.28177882723		0.46875		1.0		0.5078125		1.01048012028
NKE		1.13789216607		0.52688172043		1.0		0.462365591398		1.00806055147
NVDA		0.953073364177		0.449275362319		0.954563748354		0.492753623188		1.09413328494
PEP		1.25320613075		0.512820512821		1.0		0.512820512821		1.11265010556
PG		1.19990701999		0.40625		1.0		0.552083333333		1.16765752061
PNC		1.14846252402		0.471698113208		1.0		0.566037735849		1.04971947234
PRU		1.18127786033		0.425925925926		1.06263139987		0.555555555556		0.971517487822
QCOM		0.91082420057		0.485436893204		1.02848011245		0.553398058252		1.04799008751
RF		1.39356814701		0.604651162791		1.41545789009		0.627906976744		1.3765315837
SBUX		1.17875364431		0.473684210526		1.02596466141		0.536842105263		1.09840372616
SCHW		1.46590909091		0.408450704225		1.0		0.577464788732		1.28163321527
STI		1.30614805521		0.490196078431		1.13456021934		0.588235294118		1.20979539357
STT		1.45758527828		0.426229508197		1.0		0.622950819672		1.16214412666
TGT		1.2145756132		0.475524475524		1.0		0.51048951049		1.11971641894
TSO		2.04418429003		0.45		1.0		0.51		1.83577999774
TWX		1.55049126638		0.485148514851		1.0		0.524752475248		1.15323189727
TXN		1.07472324723		0.512195121951		1.0		0.5		1.19123906277
UNH		1.10611043794		0.453333333333		0.916265187196		0.56		1.02014349755
UPS		1.09852090032		0.618181818182		0.974440699221		0.472727272727		0.873662202157
USB		1.15001616554		0.492753623188		1.0		0.507246376812		0.976421163082
UTX		1.14723086497		0.5		1.0		0.483333333333		1.03925714914
VLO		1.54541484716		0.51		1.0		0.57		1.32467914617
WAG		1.5061842919		0.485714285714		1.0		0.514285714286		1.03120647831
WLP		1.10354412787		0.442307692308		1.0		0.519230769231		0.964133120007
ZION		1.30481533427		0.409090909091		1.0		0.636363636364		1.09172548705
